,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Rural1,Urbana1,porc_m_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional,Ausentismo2,Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA
10349,0.444444444,0.3375,0.1875,0.1875,0.571428571,1,0,0,0,1,0.333333333,0,0.222222222,0.333333333,0,0.444444444,0.42,0.705128205,0.620689655,0.586206897,1,0.381818182,0.705128205,0.5625,0.586206897,1,0,9-DISTRITO FEDERAL-6-1511-B,DISTRITO FEDERAL,9,6,1511,1,B,0
10351,1.111111111,0.421052632,0.356725146,0.245614035,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.111111111,0.333333333,0.38,0.653846154,0.517241379,0.551724138,1,0.345454545,0.653846154,0.46875,0.551724138,1,1,9-DISTRITO FEDERAL-6-1512-B,DISTRITO FEDERAL,9,6,1512,1,B,0
10352,1.222222222,0.303797468,0.455696203,0.265822785,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.111111111,0.555555556,0.111111111,0.4,0.846153846,0.810344828,0.793103448,1,0.363636364,0.846153846,0.734375,0.793103448,1,0,9-DISTRITO FEDERAL-6-1513-B,DISTRITO FEDERAL,9,6,1513,1,B,0
10358,0.888888889,0.147887324,0.225352113,0.225352113,0.857142857,0,0,1,0,1,0.444444444,0,0,0.444444444,0.111111111,0.444444444,0.36,0.487179487,0.482758621,0.344827586,1,0.327272727,0.487179487,0.4375,0.344827586,1,0,9-DISTRITO FEDERAL-6-1517-C1,DISTRITO FEDERAL,9,6,1517,1,C,0
10362,0.444444444,0.14619883,0.239766082,0.239766082,0.857142857,0,0,1,0,1,0.555555556,0,0,0.333333333,0.222222222,0.444444444,0.42,0.820512821,0.637931034,0.74137931,1,0.381818182,0.820512821,0.578125,0.74137931,1,0,9-DISTRITO FEDERAL-6-1519-C1,DISTRITO FEDERAL,9,6,1519,1,C,0
10363,0.555555556,0.147651007,0.288590604,0.288590604,0.857142857,0,0,1,0,1,0.444444444,0,0,0.111111111,0.222222222,0.555555556,0.4,0.730769231,0.637931034,0.637931034,1,0.363636364,0.730769231,0.578125,0.637931034,1,0,9-DISTRITO FEDERAL-6-1520-B,DISTRITO FEDERAL,9,6,1520,1,B,0
10370,0.111111111,0.214285714,0.196428571,0.196428571,0.857142857,0,0,1,0,1,0.666666667,0,0,0.333333333,0.555555556,0.111111111,0.38,0.743589744,0.603448276,0.672413793,1,0.345454545,0.743589744,0.546875,0.672413793,1,0,9-DISTRITO FEDERAL-6-1523-C1,DISTRITO FEDERAL,9,6,1523,1,C,0
10379,0.222222222,0.289655172,0.248275862,0.248275862,0.571428571,0,1,0,0,1,0.666666667,0,0.222222222,0.333333333,0.444444444,0,0.38,0.858974359,0.637931034,0.827586207,1,0.345454545,0.858974359,0.578125,0.827586207,1,0,9-DISTRITO FEDERAL-6-1528-C1,DISTRITO FEDERAL,9,6,1528,1,C,0
10380,0,0.188571429,0.182857143,0.177142857,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0,0.444444444,0.333333333,0.38,0.782051282,0.75862069,0.724137931,1,0.345454545,0.782051282,0.6875,0.724137931,1,0,9-DISTRITO FEDERAL-6-1529-B,DISTRITO FEDERAL,9,6,1529,1,B,0
10381,1.111111111,0.188571429,0.182857143,0.177142857,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.444444444,0.111111111,0.46,0.833333333,0.775862069,0.724137931,1,0.418181818,0.833333333,0.703125,0.724137931,1,0,9-DISTRITO FEDERAL-6-1529-C1,DISTRITO FEDERAL,9,6,1529,1,C,0
10382,0.666666667,0.186666667,0.193333333,0.166666667,0.857142857,0,1,0,0,1,0.666666667,0.111111111,0,0.444444444,0.222222222,0.222222222,0.4,0.897435897,0.655172414,0.862068966,1,0.363636364,0.897435897,0.59375,0.862068966,1,1,9-DISTRITO FEDERAL-6-1530-B,DISTRITO FEDERAL,9,6,1530,1,B,0
10385,0.888888889,0.331428571,0.36,0.182857143,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.555555556,0.111111111,0.54,0.807692308,0.775862069,0.620689655,1,0.490909091,0.807692308,0.703125,0.620689655,1,0,9-DISTRITO FEDERAL-6-1531-C1,DISTRITO FEDERAL,9,6,1531,1,C,0
10386,0.777777778,0.238095238,0.367346939,0.258503401,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.333333333,0.222222222,0.36,0.884615385,0.603448276,0.879310345,1,0.327272727,0.884615385,0.546875,0.879310345,1,0,9-DISTRITO FEDERAL-6-1532-C1,DISTRITO FEDERAL,9,6,1532,1,C,0
10387,1.111111111,0.246031746,0.349206349,0.301587302,0.857142857,0,0,1,0,1,0.444444444,0.111111111,0.111111111,0.333333333,0.222222222,0.222222222,0.64,0.794871795,0.827586207,0.517241379,1,0.581818182,0.794871795,0.75,0.517241379,1,0,9-DISTRITO FEDERAL-6-1533-B,DISTRITO FEDERAL,9,6,1533,1,B,0
10393,0.888888889,0.337301587,0.21957672,0.208994709,0.714285714,0,0,1,0,1,0.666666667,0,0,0.111111111,0.555555556,0.222222222,0.46,0.794871795,0.724137931,0.672413793,1,0.418181818,0.794871795,0.65625,0.672413793,1,1,9-DISTRITO FEDERAL-6-1537-B,DISTRITO FEDERAL,9,6,1537,1,B,0
10396,0.666666667,0.337301587,0.21957672,0.208994709,0.714285714,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.222222222,0.444444444,0.38,0.833333333,0.637931034,0.793103448,1,0.345454545,0.833333333,0.578125,0.793103448,1,1,9-DISTRITO FEDERAL-6-1537-C3,DISTRITO FEDERAL,9,6,1537,3,C,0
10397,0.666666667,0.337301587,0.21957672,0.208994709,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.222222222,0.444444444,0.58,0.794871795,0.879310345,0.568965517,1,0.527272727,0.794871795,0.796875,0.568965517,1,0,9-DISTRITO FEDERAL-6-1537-C4,DISTRITO FEDERAL,9,6,1537,4,C,0
10398,0.888888889,0.337301587,0.21957672,0.208994709,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.333333333,0.444444444,0.36,0.628205128,0.568965517,0.534482759,1,0.327272727,0.628205128,0.515625,0.534482759,1,1,9-DISTRITO FEDERAL-6-1537-C5,DISTRITO FEDERAL,9,6,1537,5,C,0
10399,0.333333333,0.337301587,0.21957672,0.208994709,0.714285714,0,0,1,0,1,0.333333333,0,0.111111111,0.111111111,0.333333333,0.444444444,0.4,0.794871795,0.637931034,0.724137931,1,0.363636364,0.794871795,0.578125,0.724137931,1,1,9-DISTRITO FEDERAL-6-1537-C6,DISTRITO FEDERAL,9,6,1537,6,C,0
10400,0.444444444,0.337301587,0.21957672,0.208994709,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.444444444,0.333333333,0.5,0.641025641,0.655172414,0.431034483,1,0.454545455,0.641025641,0.59375,0.431034483,1,0,9-DISTRITO FEDERAL-6-1537-C7,DISTRITO FEDERAL,9,6,1537,7,C,0
10401,0.333333333,0.163793103,0.232758621,0.215517241,0.714285714,0,1,0,0,1,0.555555556,0,0,0.222222222,0.333333333,0.333333333,0.36,0.858974359,0.603448276,0.844827586,1,0.327272727,0.858974359,0.546875,0.844827586,1,0,9-DISTRITO FEDERAL-6-1538-B,DISTRITO FEDERAL,9,6,1538,1,B,0
10403,0.444444444,0.258741259,0.167832168,0.153846154,0.857142857,0,1,0,0,1,0.666666667,0.111111111,0,0.111111111,0.444444444,0.333333333,0.36,0.730769231,0.689655172,0.672413793,1,0.327272727,0.730769231,0.625,0.672413793,1,0,9-DISTRITO FEDERAL-6-1539-B,DISTRITO FEDERAL,9,6,1539,1,B,0
10406,0.222222222,0.248554913,0.208092486,0.173410405,0.857142857,1,0,0,0,1,0.666666667,0,0.111111111,0.222222222,0.111111111,0.555555556,0.46,0.833333333,0.793103448,0.724137931,1,0.418181818,0.833333333,0.71875,0.724137931,1,0,9-DISTRITO FEDERAL-6-1540-C1,DISTRITO FEDERAL,9,6,1540,1,C,0
10411,0.444444444,0.273291925,0.167701863,0.161490683,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.333333333,0.222222222,0.222222222,0.42,0.730769231,0.689655172,0.620689655,1,0.381818182,0.730769231,0.625,0.620689655,1,0,9-DISTRITO FEDERAL-6-1543-B,DISTRITO FEDERAL,9,6,1543,1,B,0
10412,0.444444444,0.273291925,0.167701863,0.161490683,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.444444444,0.111111111,0.333333333,0.48,0.858974359,0.724137931,0.74137931,1,0.436363636,0.858974359,0.65625,0.74137931,1,0,9-DISTRITO FEDERAL-6-1543-C1,DISTRITO FEDERAL,9,6,1543,1,C,0
10413,0.111111111,0.286585366,0.207317073,0.207317073,0.571428571,1,0,0,0,1,0.555555556,0,0,0.222222222,0.222222222,0.444444444,0.38,0.782051282,0.689655172,0.724137931,1,0.345454545,0.782051282,0.625,0.724137931,1,0,9-DISTRITO FEDERAL-6-1544-B,DISTRITO FEDERAL,9,6,1544,1,B,0
10414,0.888888889,0.286585366,0.207317073,0.207317073,0.571428571,0,1,0,0,1,0.777777778,0,0,0.111111111,0.111111111,0.777777778,0.4,0.653846154,0.551724138,0.534482759,1,0.363636364,0.653846154,0.5,0.534482759,1,0,9-DISTRITO FEDERAL-6-1544-C1,DISTRITO FEDERAL,9,6,1544,1,C,0
10416,0.111111111,0.31294964,0.235611511,0.215827338,0.714285714,1,0,0,0,1,0.666666667,0,0,0.111111111,0.333333333,0.444444444,0.46,0.756410256,0.689655172,0.620689655,1,0.418181818,0.756410256,0.625,0.620689655,1,1,9-DISTRITO FEDERAL-6-1546-B,DISTRITO FEDERAL,9,6,1546,1,B,0
10419,0.222222222,0.31294964,0.235611511,0.215827338,0.714285714,1,0,0,0,1,0.777777778,0,0,0.111111111,0.333333333,0.444444444,0.48,0.743589744,0.620689655,0.586206897,1,0.436363636,0.743589744,0.5625,0.586206897,1,1,9-DISTRITO FEDERAL-6-1546-C3,DISTRITO FEDERAL,9,6,1546,3,C,0
10421,0.666666667,0.31294964,0.235611511,0.215827338,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0,0.222222222,0.666666667,0.46,0.820512821,0.810344828,0.706896552,1,0.418181818,0.820512821,0.734375,0.706896552,1,0,9-DISTRITO FEDERAL-6-1546-C5,DISTRITO FEDERAL,9,6,1546,5,C,0
10428,0.777777778,0.42384106,0.298013245,0.198675497,0.857142857,0,0,1,0,1,0.555555556,0,0,0.444444444,0.555555556,0,0.36,0.717948718,0.672413793,0.655172414,1,0.327272727,0.717948718,0.609375,0.655172414,1,0,9-DISTRITO FEDERAL-6-1550-B,DISTRITO FEDERAL,9,6,1550,1,B,0
10431,0.555555556,0.414814815,0.266666667,0.222222222,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.666666667,0.111111111,0.38,0.615384615,0.586206897,0.5,1,0.345454545,0.615384615,0.53125,0.5,1,0,9-DISTRITO FEDERAL-6-1551-C1,DISTRITO FEDERAL,9,6,1551,1,C,0
10433,0.222222222,0.314102564,0.169871795,0.169871795,0.714285714,0,0,1,0,1,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0.52,0.769230769,0.74137931,0.586206897,1,0.472727273,0.769230769,0.671875,0.586206897,1,0,9-DISTRITO FEDERAL-6-1552-C1,DISTRITO FEDERAL,9,6,1552,1,C,0
10434,0.222222222,0.314102564,0.169871795,0.169871795,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.111111111,0.444444444,0.44,0.884615385,0.75862069,0.810344828,1,0.4,0.884615385,0.6875,0.810344828,1,0,9-DISTRITO FEDERAL-6-1552-C2,DISTRITO FEDERAL,9,6,1552,2,C,0
10436,0.888888889,0.340425532,0.180851064,0.180851064,0.714285714,0,0,1,0,1,0.333333333,0.111111111,0,0.111111111,0.444444444,0.222222222,0.54,0.833333333,0.793103448,0.655172414,1,0.490909091,0.833333333,0.71875,0.655172414,1,0,9-DISTRITO FEDERAL-6-1553-B,DISTRITO FEDERAL,9,6,1553,1,B,0
10437,0.111111111,0.281818182,0.354545455,0.236363636,0.857142857,0,0,1,0,1,0.666666667,0,0,0,0.555555556,0.444444444,0.36,0.743589744,0.534482759,0.689655172,1,0.327272727,0.743589744,0.484375,0.689655172,1,0,9-DISTRITO FEDERAL-6-1554-B,DISTRITO FEDERAL,9,6,1554,1,B,0
10439,0.111111111,0.345864662,0.330827068,0.210526316,0.857142857,0,0,1,0,1,0.666666667,0,0,0.222222222,0.444444444,0.333333333,0.48,0.653846154,0.655172414,0.465517241,1,0.436363636,0.653846154,0.59375,0.465517241,1,0,9-DISTRITO FEDERAL-6-1555-B,DISTRITO FEDERAL,9,6,1555,1,B,0
10443,0.444444444,0.330275229,0.28440367,0.28440367,0.714285714,1,0,0,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0.52,0.794871795,0.75862069,0.620689655,1,0.472727273,0.794871795,0.6875,0.620689655,1,0,9-DISTRITO FEDERAL-6-1557-B,DISTRITO FEDERAL,9,6,1557,1,B,0
10444,0.777777778,0.330275229,0.28440367,0.28440367,0.714285714,0,1,0,0,1,0.777777778,0,0,0.444444444,0.333333333,0.222222222,0.52,0.756410256,0.793103448,0.568965517,1,0.472727273,0.756410256,0.71875,0.568965517,1,0,9-DISTRITO FEDERAL-6-1557-C1,DISTRITO FEDERAL,9,6,1557,1,C,0
10445,0.333333333,0.272727273,0.245454545,0.236363636,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0.38,0.717948718,0.568965517,0.637931034,1,0.345454545,0.717948718,0.515625,0.637931034,1,1,9-DISTRITO FEDERAL-6-1558-B,DISTRITO FEDERAL,9,6,1558,1,B,0
10446,0.444444444,0.272727273,0.245454545,0.236363636,0.714285714,0,1,0,0,1,0.666666667,0,0,0.222222222,0.444444444,0.333333333,0.38,0.897435897,0.568965517,0.879310345,1,0.345454545,0.897435897,0.515625,0.879310345,1,1,9-DISTRITO FEDERAL-6-1558-C1,DISTRITO FEDERAL,9,6,1558,1,C,0
10448,0.777777778,0.198347107,0.347107438,0.347107438,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.111111111,0,0.666666667,0.4,0.782051282,0.724137931,0.706896552,1,0.363636364,0.782051282,0.65625,0.706896552,1,1,9-DISTRITO FEDERAL-6-1585-C1,DISTRITO FEDERAL,9,6,1585,1,C,0
10451,1,0.191780822,0.198630137,0.198630137,0.857142857,0,1,0,0,1,0.555555556,0,0,0.333333333,0.444444444,0.222222222,0.38,0.769230769,0.672413793,0.706896552,1,0.345454545,0.769230769,0.609375,0.706896552,1,0,9-DISTRITO FEDERAL-6-5537-B,DISTRITO FEDERAL,9,6,5537,1,B,0
10454,0.666666667,0.226415094,0.226415094,0.226415094,0.714285714,0,1,0,0,1,0.777777778,0.111111111,0.111111111,0.222222222,0.222222222,0.333333333,0.4,0.897435897,0.74137931,0.862068966,1,0.363636364,0.897435897,0.671875,0.862068966,1,1,9-DISTRITO FEDERAL-6-5538-C1,DISTRITO FEDERAL,9,6,5538,1,C,0
10459,0.444444444,0.115853659,0.384146341,0.31097561,0.571428571,0,1,0,0,1,0.555555556,0,0.222222222,0.111111111,0.111111111,0.555555556,0.4,0.692307692,0.517241379,0.586206897,1,0.363636364,0.692307692,0.46875,0.586206897,1,0,9-DISTRITO FEDERAL-6-5540-C1,DISTRITO FEDERAL,9,6,5540,1,C,0
10460,0.444444444,0.240740741,0.314814815,0.259259259,0.571428571,0,1,0,0,1,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0.4,0.551282051,0.517241379,0.396551724,1,0.363636364,0.551282051,0.46875,0.396551724,1,0,9-DISTRITO FEDERAL-6-5541-B,DISTRITO FEDERAL,9,6,5541,1,B,0
10464,0.555555556,0.230769231,0.177514793,0.177514793,0.857142857,1,0,0,0,1,0.222222222,0,0.111111111,0.222222222,0.444444444,0.111111111,0.38,0.897435897,0.724137931,0.879310345,1,0.345454545,0.897435897,0.65625,0.879310345,1,0,9-DISTRITO FEDERAL-6-5543-B,DISTRITO FEDERAL,9,6,5543,1,B,0
10467,0.333333333,0.093333333,0.546666667,0.2,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.444444444,0.36,0.794871795,0.689655172,0.75862069,1,0.327272727,0.794871795,0.625,0.75862069,1,1,9-DISTRITO FEDERAL-7-1148-C1,DISTRITO FEDERAL,9,7,1148,1,C,0
10470,0,0.115646259,0.544217687,0.19047619,0.857142857,0,0,1,0,1,0.555555556,0,0,0.222222222,0.333333333,0.444444444,0.4,0.756410256,0.706896552,0.672413793,1,0.363636364,0.756410256,0.640625,0.672413793,1,1,9-DISTRITO FEDERAL-7-1150-B,DISTRITO FEDERAL,9,7,1150,1,B,0
10471,0.666666667,0.115646259,0.544217687,0.19047619,0.857142857,0,0,1,0,1,0.444444444,0,0,0.111111111,0.555555556,0.333333333,0.4,0.756410256,0.637931034,0.672413793,1,0.363636364,0.756410256,0.578125,0.672413793,1,1,9-DISTRITO FEDERAL-7-1150-C1,DISTRITO FEDERAL,9,7,1150,1,C,0
10473,0.222222222,0.101910828,0.630573248,0.178343949,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0,0.444444444,0.42,0.576923077,0.517241379,0.413793103,1,0.381818182,0.576923077,0.46875,0.413793103,1,1,9-DISTRITO FEDERAL-7-1151-C1,DISTRITO FEDERAL,9,7,1151,1,C,0
10475,0.666666667,0.083870968,0.55483871,0.187096774,0.857142857,0,0,1,0,1,0.777777778,0.111111111,0,0.333333333,0.111111111,0.444444444,0.44,0.743589744,0.75862069,0.620689655,1,0.4,0.743589744,0.6875,0.620689655,1,0,9-DISTRITO FEDERAL-7-1152-C1,DISTRITO FEDERAL,9,7,1152,1,C,0
10478,0.444444444,0.228187919,0.187919463,0.187919463,0.857142857,0,1,0,0,1,0.333333333,0,0,0.111111111,0.222222222,0.444444444,0.42,0.884615385,0.724137931,0.827586207,1,0.381818182,0.884615385,0.65625,0.827586207,1,1,9-DISTRITO FEDERAL-7-1154-B,DISTRITO FEDERAL,9,7,1154,1,B,0
10481,0.222222222,0.328571429,0.192857143,0.192857143,0.857142857,0,1,0,0,1,0.444444444,0,0,0,0.333333333,0.444444444,0.38,0.679487179,0.534482759,0.586206897,1,0.345454545,0.679487179,0.484375,0.586206897,1,0,9-DISTRITO FEDERAL-7-1155-C1,DISTRITO FEDERAL,9,7,1155,1,C,0
10487,0.333333333,0.040816327,0.387755102,0.163265306,0.857142857,0,0,1,0,1,0.555555556,0.111111111,0.111111111,0.111111111,0.444444444,0.222222222,0.44,0.846153846,0.706896552,0.75862069,1,0.4,0.846153846,0.640625,0.75862069,1,0,9-DISTRITO FEDERAL-7-1158-C1,DISTRITO FEDERAL,9,7,1158,1,C,0
10488,0.222222222,0.097902098,0.265734266,0.202797203,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.333333333,0.444444444,0,0.56,0.871794872,0.793103448,0.689655172,1,0.509090909,0.871794872,0.71875,0.689655172,1,1,9-DISTRITO FEDERAL-7-1159-B,DISTRITO FEDERAL,9,7,1159,1,B,0
10491,0.444444444,0.175324675,0.298701299,0.214285714,0.857142857,0,0,1,0,1,0.222222222,0,0.111111111,0,0.333333333,0.555555556,0.4,0.858974359,0.586206897,0.810344828,1,0.363636364,0.858974359,0.53125,0.810344828,1,1,9-DISTRITO FEDERAL-7-1160-C1,DISTRITO FEDERAL,9,7,1160,1,C,0
10492,0.111111111,0.019607843,0.745098039,0.261437908,0.857142857,0,0,1,0,1,0.444444444,0,0.222222222,0,0.222222222,0.555555556,0.44,0.666666667,0.689655172,0.517241379,1,0.4,0.666666667,0.625,0.517241379,1,0,9-DISTRITO FEDERAL-7-1161-B,DISTRITO FEDERAL,9,7,1161,1,B,0
10497,0.666666667,0.141732283,0.472440945,0.204724409,0.857142857,0,0,1,0,1,0.444444444,0,0.222222222,0,0.555555556,0.111111111,0.4,0.820512821,0.568965517,0.75862069,1,0.363636364,0.820512821,0.515625,0.75862069,1,1,9-DISTRITO FEDERAL-7-1163-C1,DISTRITO FEDERAL,9,7,1163,1,C,0
10498,0.222222222,0.128654971,0.625730994,0.210526316,0.857142857,0,0,1,0,1,0.777777778,0,0,0,0.222222222,0.777777778,0.4,0.858974359,0.620689655,0.810344828,1,0.363636364,0.858974359,0.5625,0.810344828,1,0,9-DISTRITO FEDERAL-7-1164-B,DISTRITO FEDERAL,9,7,1164,1,B,0
10499,0.666666667,0.128654971,0.625730994,0.210526316,0.857142857,0,0,1,0,1,0.555555556,0,0,0,0.111111111,0.777777778,0.42,0.858974359,0.810344828,0.793103448,1,0.381818182,0.858974359,0.734375,0.793103448,1,1,9-DISTRITO FEDERAL-7-1164-C1,DISTRITO FEDERAL,9,7,1164,1,C,0
10503,0.444444444,0.102040816,0.367346939,0.183673469,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.333333333,0.222222222,0.42,0.858974359,0.689655172,0.793103448,1,0.381818182,0.858974359,0.625,0.793103448,1,1,9-DISTRITO FEDERAL-7-1166-C1,DISTRITO FEDERAL,9,7,1166,1,C,0
10504,0.444444444,0.077586207,0.74137931,0.224137931,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.333333333,0.222222222,0.222222222,0.52,0.846153846,0.724137931,0.689655172,1,0.472727273,0.846153846,0.65625,0.689655172,1,0,9-DISTRITO FEDERAL-7-1167-B,DISTRITO FEDERAL,9,7,1167,1,B,0
10505,0.222222222,0.077586207,0.74137931,0.224137931,0.857142857,0,0,1,0,1,0.333333333,0,0.111111111,0.222222222,0.222222222,0.222222222,0.38,0.884615385,0.775862069,0.862068966,1,0.345454545,0.884615385,0.703125,0.862068966,1,0,9-DISTRITO FEDERAL-7-1167-C1,DISTRITO FEDERAL,9,7,1167,1,C,0
10511,1.111111111,0.167785235,0.241610738,0.208053691,0.857142857,0,0,1,0,1,0.777777778,0,0,0.222222222,0.444444444,0.333333333,0.38,0.884615385,0.603448276,0.862068966,1,0.345454545,0.884615385,0.546875,0.862068966,1,0,9-DISTRITO FEDERAL-7-1171-B,DISTRITO FEDERAL,9,7,1171,1,B,0
10512,0.555555556,0.167785235,0.241610738,0.208053691,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0.4,0.820512821,0.706896552,0.75862069,1,0.363636364,0.820512821,0.640625,0.75862069,1,0,9-DISTRITO FEDERAL-7-1171-C1,DISTRITO FEDERAL,9,7,1171,1,C,0
10513,0.333333333,0.141666667,0.183333333,0.175,0.857142857,0,0,1,0,1,0.444444444,0,0,0.222222222,0.444444444,0.333333333,0.42,0.705128205,0.620689655,0.586206897,1,0.381818182,0.705128205,0.5625,0.586206897,1,1,9-DISTRITO FEDERAL-7-1172-B,DISTRITO FEDERAL,9,7,1172,1,B,0
10514,0.333333333,0.141666667,0.183333333,0.175,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.111111111,0.444444444,0.222222222,0.42,0.858974359,0.724137931,0.793103448,1,0.381818182,0.858974359,0.65625,0.793103448,1,0,9-DISTRITO FEDERAL-7-1172-C1,DISTRITO FEDERAL,9,7,1172,1,C,0
10515,0.666666667,0.125,0.25,0.1640625,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.111111111,0.444444444,0.333333333,0.38,0.884615385,0.637931034,0.862068966,1,0.345454545,0.884615385,0.578125,0.862068966,1,1,9-DISTRITO FEDERAL-7-1173-B,DISTRITO FEDERAL,9,7,1173,1,B,0
10519,0.333333333,0.32,0.59,0.2,0.571428571,1,0,0,0,1,0.777777778,0,0.111111111,0.222222222,0.333333333,0.333333333,0.66,0.820512821,0.844827586,0.534482759,1,0.6,0.820512821,0.765625,0.534482759,1,0,9-DISTRITO FEDERAL-7-1175-B,DISTRITO FEDERAL,9,7,1175,1,B,0
10520,0.222222222,0.32,0.59,0.2,0.571428571,1,0,0,0,1,0.888888889,0,0.222222222,0.222222222,0.222222222,0.333333333,0.36,0.846153846,0.603448276,0.827586207,1,0.327272727,0.846153846,0.546875,0.827586207,1,0,9-DISTRITO FEDERAL-7-1175-C1,DISTRITO FEDERAL,9,7,1175,1,C,0
10521,0.222222222,0.388059701,0.5,0.164179104,0.571428571,0,1,0,0,1,0.666666667,0,0,0.222222222,0.111111111,0.555555556,0.38,0.782051282,0.672413793,0.724137931,1,0.345454545,0.782051282,0.609375,0.724137931,1,1,9-DISTRITO FEDERAL-7-1176-B,DISTRITO FEDERAL,9,7,1176,1,B,0
10522,0.111111111,0.388059701,0.5,0.164179104,0.571428571,0,1,0,0,1,0.444444444,0,0,0.111111111,0.444444444,0.444444444,0.38,0.730769231,0.551724138,0.655172414,1,0.345454545,0.730769231,0.5,0.655172414,1,1,9-DISTRITO FEDERAL-7-1176-C1,DISTRITO FEDERAL,9,7,1176,1,C,0
10523,0.666666667,0.107594937,0.46835443,0.196202532,0.571428571,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0.44,0.897435897,0.672413793,0.827586207,1,0.4,0.897435897,0.609375,0.827586207,1,1,9-DISTRITO FEDERAL-7-1177-B,DISTRITO FEDERAL,9,7,1177,1,B,0
10524,0.222222222,0.107594937,0.46835443,0.196202532,0.571428571,0,0,1,0,1,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0.38,0.846153846,0.637931034,0.810344828,1,0.345454545,0.846153846,0.578125,0.810344828,1,0,9-DISTRITO FEDERAL-7-1177-C1,DISTRITO FEDERAL,9,7,1177,1,C,0
10527,0.666666667,0.263473054,0.562874251,0.215568862,0.857142857,0,0,1,0,1,0.444444444,0,0.222222222,0,0.444444444,0.333333333,0.4,0.897435897,0.724137931,0.862068966,1,0.363636364,0.897435897,0.65625,0.862068966,1,0,9-DISTRITO FEDERAL-7-1179-C1,DISTRITO FEDERAL,9,7,1179,1,C,0
10528,0.333333333,0.151724138,0.55862069,0.179310345,0.857142857,0,1,0,0,1,0.222222222,0,0,0,0.555555556,0.444444444,0.36,0.807692308,0.586206897,0.775862069,1,0.327272727,0.807692308,0.53125,0.775862069,1,1,9-DISTRITO FEDERAL-7-1180-B,DISTRITO FEDERAL,9,7,1180,1,B,0
10532,0.555555556,0.184397163,0.418439716,0.14893617,0.857142857,0,0,1,0,1,0.555555556,0.222222222,0,0.111111111,0.555555556,0.111111111,0.46,0.730769231,0.655172414,0.586206897,1,0.418181818,0.730769231,0.59375,0.586206897,1,1,9-DISTRITO FEDERAL-7-1182-B,DISTRITO FEDERAL,9,7,1182,1,B,0
10534,1,0.294520548,0.554794521,0.143835616,0.857142857,0,0,1,0,1,0.555555556,0,0,0.111111111,0.555555556,0.333333333,0.64,0.717948718,0.75862069,0.413793103,1,0.581818182,0.717948718,0.6875,0.413793103,1,1,9-DISTRITO FEDERAL-7-1183-B,DISTRITO FEDERAL,9,7,1183,1,B,0
