"","Porcentaje_Sustituciones","porc_Rechazos","porc_NE","porc_Aptos","Casillas_x_CAE_escaladas","A1","B1","C1","Rural1","Urbana1","porc_m_mesas","porc_sin_e_mesas","porc_prim_mesas","porc_sec_mesas","porc_bach_mesas","porc_lic_mesas","edad_min_escalada_X_edo","edad_max_escalada_X_edo","edad_promedio_escalada_X_edo","edad_rango_escalada_X_edo","ciudadanos_antemesas_escalada_X_edo","edad_min_escalada_Nacional","edad_max_escalada_Nacional","edad_promedio_escalada_Nacional","edad_rango_escalada_Nacional","ciudadanos_antemesas_escalada_Nacional","Ausentismo2","Llave.Casilla","NOMBRE_ESTADO.x","iD_ESTADO.x","ID_DISTRITO.x","SECCION","ID_CASILLA","TIPO_CASILLA","EXT_CONTIGUA"
"2088",0.111111111,0.224852071,0.24260355,0.153846154,0.857142857,0,1,0,0,1,0.666666667,0,0,0,0.444444444,0.333333333,0.56,0.884615385,0.862068966,0.706896552,1,0.509090909,0.884615385,0.78125,0.706896552,1,1,"9-DISTRITO FEDERAL-13-1813-B","DISTRITO FEDERAL",9,13,1813,1,"B",0
"2090",0,0.293103448,0.448275862,0.215517241,0.714285714,0,1,0,0,1,0.555555556,0,0,0.111111111,0.333333333,0.444444444,0.36,0.807692308,0.672413793,0.775862069,1,0.327272727,0.807692308,0.609375,0.775862069,1,1,"9-DISTRITO FEDERAL-13-1814-B","DISTRITO FEDERAL",9,13,1814,1,"B",0
"2092",0.222222222,0.47972973,0.277027027,0.182432432,0.714285714,1,0,0,0,1,0.666666667,0,0,0,0,0.666666667,0.36,0.833333333,0.74137931,0.810344828,1,0.327272727,0.833333333,0.671875,0.810344828,1,0,"9-DISTRITO FEDERAL-13-1815-B","DISTRITO FEDERAL",9,13,1815,1,"B",0
"2094",0,0.464788732,0.309859155,0.154929577,0.714285714,1,0,0,0,1,0.666666667,0,0,0.333333333,0.111111111,0.333333333,0.44,0.897435897,0.75862069,0.827586207,1,0.4,0.897435897,0.6875,0.827586207,1,0,"9-DISTRITO FEDERAL-13-1816-B","DISTRITO FEDERAL",9,13,1816,1,"B",0
"2096",0,0.538461538,0.211538462,0.134615385,0.714285714,1,0,0,0,1,0.666666667,0,0,0.111111111,0,0.666666667,0.4,0.884615385,0.827586207,0.844827586,1,0.363636364,0.884615385,0.75,0.844827586,1,0,"9-DISTRITO FEDERAL-13-1818-B","DISTRITO FEDERAL",9,13,1818,1,"B",0
"2098",0,0.294117647,0.470588235,0.205882353,0.857142857,0,0,1,0,1,0.666666667,0,0,0.111111111,0.111111111,0.777777778,0.66,0.756410256,0.810344828,0.448275862,1,0.6,0.756410256,0.734375,0.448275862,1,0,"9-DISTRITO FEDERAL-13-1819-C1","DISTRITO FEDERAL",9,13,1819,1,"C",0
"2099",0,0.231884058,0.275362319,0.137681159,0.857142857,0,1,0,0,1,0.444444444,0,0,0.111111111,0.222222222,0.555555556,0.62,0.743589744,0.775862069,0.465517241,1,0.563636364,0.743589744,0.703125,0.465517241,1,1,"9-DISTRITO FEDERAL-13-1820-B","DISTRITO FEDERAL",9,13,1820,1,"B",0
"2100",0,0.231884058,0.275362319,0.137681159,0.857142857,0,1,0,0,1,0.888888889,0,0.111111111,0,0.222222222,0.555555556,0.5,0.871794872,0.844827586,0.74137931,1,0.454545455,0.871794872,0.765625,0.74137931,1,0,"9-DISTRITO FEDERAL-13-1820-C1","DISTRITO FEDERAL",9,13,1820,1,"C",0
"2101",0,0.234782609,0.260869565,0.191304348,0.857142857,0,1,0,0,1,0.444444444,0,0,0.111111111,0.333333333,0.555555556,0.4,0.717948718,0.689655172,0.620689655,1,0.363636364,0.717948718,0.625,0.620689655,1,0,"9-DISTRITO FEDERAL-13-1821-B","DISTRITO FEDERAL",9,13,1821,1,"B",0
"2103",0.333333333,0.306451613,0.217741935,0.177419355,0.857142857,0,0,1,0,1,0.555555556,0,0,0,0.222222222,0.777777778,0.36,0.743589744,0.672413793,0.689655172,1,0.327272727,0.743589744,0.609375,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1822-B","DISTRITO FEDERAL",9,13,1822,1,"B",0
"2105",0.111111111,0.310606061,0.189393939,0.174242424,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.111111111,0.666666667,0.38,0.820512821,0.75862069,0.775862069,1,0.345454545,0.820512821,0.6875,0.775862069,1,0,"9-DISTRITO FEDERAL-13-1823-B","DISTRITO FEDERAL",9,13,1823,1,"B",0
"2108",0,0.285714286,0.235294118,0.201680672,0.857142857,0,0,1,0,1,0.888888889,0,0,0.111111111,0.222222222,0.666666667,0.36,0.871794872,0.827586207,0.862068966,1,0.327272727,0.871794872,0.75,0.862068966,1,0,"9-DISTRITO FEDERAL-13-1824-C1","DISTRITO FEDERAL",9,13,1824,1,"C",0
"2110",0.111111111,0.30994152,0.14619883,0.140350877,0.714285714,0,1,0,0,1,0.777777778,0,0,0,0.222222222,0.666666667,0.54,0.705128205,0.706896552,0.482758621,1,0.490909091,0.705128205,0.640625,0.482758621,1,0,"9-DISTRITO FEDERAL-13-1826-B","DISTRITO FEDERAL",9,13,1826,1,"B",0
"2113",0.333333333,0.089108911,0.316831683,0.237623762,0.857142857,0,1,0,0,1,0.666666667,0,0.333333333,0.111111111,0.444444444,0.111111111,0.38,0.897435897,0.706896552,0.879310345,1,0.345454545,0.897435897,0.640625,0.879310345,1,1,"9-DISTRITO FEDERAL-13-1827-C1","DISTRITO FEDERAL",9,13,1827,1,"C",0
"2114",0.333333333,0.247191011,0.179775281,0.168539326,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.777777778,0,0.42,0.628205128,0.689655172,0.482758621,1,0.381818182,0.628205128,0.625,0.482758621,1,0,"9-DISTRITO FEDERAL-13-1828-B","DISTRITO FEDERAL",9,13,1828,1,"B",0
"2115",0,0.242424242,0.318181818,0.196969697,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.444444444,0.38,0.820512821,0.689655172,0.775862069,1,0.345454545,0.820512821,0.625,0.775862069,1,0,"9-DISTRITO FEDERAL-13-1829-B","DISTRITO FEDERAL",9,13,1829,1,"B",0
"2117",0.333333333,0.280898876,0.134831461,0.129213483,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0.111111111,0,0.555555556,0.48,0.846153846,0.724137931,0.724137931,1,0.436363636,0.846153846,0.65625,0.724137931,1,0,"9-DISTRITO FEDERAL-13-1830-C1","DISTRITO FEDERAL",9,13,1830,1,"C",0
"2118",0.333333333,0.132450331,0.198675497,0.198675497,0.857142857,0,1,0,0,1,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0.4,0.769230769,0.568965517,0.689655172,1,0.363636364,0.769230769,0.515625,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1831-B","DISTRITO FEDERAL",9,13,1831,1,"B",0
"2120",0.111111111,0.166189112,0.240687679,0.169054441,0.857142857,0,1,0,0,1,0.444444444,0,0,0.333333333,0.333333333,0.222222222,0.42,0.820512821,0.655172414,0.74137931,1,0.381818182,0.820512821,0.59375,0.74137931,1,1,"9-DISTRITO FEDERAL-13-1832-B","DISTRITO FEDERAL",9,13,1832,1,"B",0
"2121",0,0.166189112,0.240687679,0.169054441,0.857142857,0,1,0,0,1,0.888888889,0,0,0.333333333,0.333333333,0.333333333,0.44,0.743589744,0.724137931,0.620689655,1,0.4,0.743589744,0.65625,0.620689655,1,1,"9-DISTRITO FEDERAL-13-1832-C1","DISTRITO FEDERAL",9,13,1832,1,"C",0
"2122",0.222222222,0.166189112,0.240687679,0.169054441,0.857142857,0,0,1,0,1,0.333333333,0,0.111111111,0.222222222,0.444444444,0.222222222,0.36,0.538461538,0.517241379,0.413793103,1,0.327272727,0.538461538,0.46875,0.413793103,1,1,"9-DISTRITO FEDERAL-13-1832-C2","DISTRITO FEDERAL",9,13,1832,2,"C",0
"2126",0.111111111,0.182539683,0.182539683,0.182539683,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.222222222,0.222222222,0.333333333,0.36,0.794871795,0.603448276,0.75862069,1,0.327272727,0.794871795,0.546875,0.75862069,1,0,"9-DISTRITO FEDERAL-13-1846-B","DISTRITO FEDERAL",9,13,1846,1,"B",0
"2129",0.222222222,0.161290323,0.169354839,0.169354839,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0,0.555555556,0.333333333,0.38,0.730769231,0.482758621,0.655172414,1,0.345454545,0.730769231,0.4375,0.655172414,1,0,"9-DISTRITO FEDERAL-13-1847-C1","DISTRITO FEDERAL",9,13,1847,1,"C",0
"2130",0.222222222,0.142857143,0.241071429,0.241071429,0.857142857,0,1,0,0,1,0.444444444,0,0,0.111111111,0.222222222,0.555555556,0.46,0.884615385,0.689655172,0.793103448,1,0.418181818,0.884615385,0.625,0.793103448,1,1,"9-DISTRITO FEDERAL-13-1848-B","DISTRITO FEDERAL",9,13,1848,1,"B",0
"2131",0.111111111,0.142857143,0.241071429,0.241071429,0.857142857,0,1,0,0,1,0.333333333,0,0.111111111,0,0.333333333,0.555555556,0.42,0.756410256,0.637931034,0.655172414,1,0.381818182,0.756410256,0.578125,0.655172414,1,1,"9-DISTRITO FEDERAL-13-1848-C1","DISTRITO FEDERAL",9,13,1848,1,"C",0
"2133",0.444444444,0.17037037,0.214814815,0.192592593,0.857142857,0,1,0,0,1,0.777777778,0,0,0.333333333,0.222222222,0.444444444,0.4,0.833333333,0.724137931,0.775862069,1,0.363636364,0.833333333,0.65625,0.775862069,1,0,"9-DISTRITO FEDERAL-13-1849-C1","DISTRITO FEDERAL",9,13,1849,1,"C",0
"2134",0,0.183673469,0.299319728,0.25170068,0.857142857,0,1,0,0,1,0.333333333,0,0.222222222,0.111111111,0.444444444,0.111111111,0.36,0.769230769,0.655172414,0.724137931,1,0.327272727,0.769230769,0.59375,0.724137931,1,0,"9-DISTRITO FEDERAL-13-1850-B","DISTRITO FEDERAL",9,13,1850,1,"B",0
"2135",0,0.183673469,0.299319728,0.25170068,0.857142857,1,0,0,0,1,0.555555556,0,0.333333333,0,0.444444444,0.111111111,0.38,0.756410256,0.586206897,0.689655172,1,0.345454545,0.756410256,0.53125,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1850-C1","DISTRITO FEDERAL",9,13,1850,1,"C",0
"2137",0,0.14619883,0.16374269,0.140350877,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0.42,0.769230769,0.706896552,0.672413793,1,0.381818182,0.769230769,0.640625,0.672413793,1,1,"9-DISTRITO FEDERAL-13-1851-C1","DISTRITO FEDERAL",9,13,1851,1,"C",0
"2138",0.666666667,0.141666667,0.233333333,0.233333333,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.36,0.769230769,0.637931034,0.724137931,1,0.327272727,0.769230769,0.578125,0.724137931,1,1,"9-DISTRITO FEDERAL-13-1852-B","DISTRITO FEDERAL",9,13,1852,1,"B",0
"2139",0.222222222,0.141666667,0.233333333,0.233333333,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.444444444,0.333333333,0.38,0.884615385,0.620689655,0.862068966,1,0.345454545,0.884615385,0.5625,0.862068966,1,1,"9-DISTRITO FEDERAL-13-1852-C1","DISTRITO FEDERAL",9,13,1852,1,"C",0
"2142",0.555555556,0.149484536,0.242268041,0.206185567,0.714285714,0,1,0,0,1,0.444444444,0,0,0.111111111,0.333333333,0.555555556,0.44,0.884615385,0.775862069,0.810344828,1,0.4,0.884615385,0.703125,0.810344828,1,0,"9-DISTRITO FEDERAL-13-1869-B","DISTRITO FEDERAL",9,13,1869,1,"B",0
"2143",0.111111111,0.149484536,0.242268041,0.206185567,0.714285714,0,0,1,0,1,0.777777778,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.756410256,0.620689655,0.689655172,1,0.345454545,0.756410256,0.5625,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1869-C1","DISTRITO FEDERAL",9,13,1869,1,"C",0
"2155",0.333333333,0.192546584,0.173913043,0.173913043,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.222222222,0.444444444,0.56,0.871794872,0.810344828,0.689655172,1,0.509090909,0.871794872,0.734375,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1875-B","DISTRITO FEDERAL",9,13,1875,1,"B",0
"2156",0.444444444,0.192546584,0.173913043,0.173913043,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.222222222,0.222222222,0.333333333,0.38,0.807692308,0.689655172,0.75862069,1,0.345454545,0.807692308,0.625,0.75862069,1,0,"9-DISTRITO FEDERAL-13-1875-C1","DISTRITO FEDERAL",9,13,1875,1,"C",0
"2158",0.333333333,0.191256831,0.147540984,0.142076503,0.857142857,0,0,1,0,1,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0.44,0.717948718,0.586206897,0.586206897,1,0.4,0.717948718,0.53125,0.586206897,1,1,"9-DISTRITO FEDERAL-13-1876-C1","DISTRITO FEDERAL",9,13,1876,1,"C",0
"2159",0.111111111,0.256,0.216,0.192,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.222222222,0.111111111,0.555555556,0.46,0.692307692,0.689655172,0.534482759,1,0.418181818,0.692307692,0.625,0.534482759,1,0,"9-DISTRITO FEDERAL-13-1877-B","DISTRITO FEDERAL",9,13,1877,1,"B",0
"2161",0,0.184397163,0.177304965,0.163120567,0.857142857,0,0,1,0,1,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.36,0.884615385,0.655172414,0.879310345,1,0.327272727,0.884615385,0.59375,0.879310345,1,0,"9-DISTRITO FEDERAL-13-1878-B","DISTRITO FEDERAL",9,13,1878,1,"B",0
"2162",0.222222222,0.184397163,0.177304965,0.163120567,0.857142857,0,1,0,0,1,0.222222222,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.782051282,0.706896552,0.724137931,1,0.345454545,0.782051282,0.640625,0.724137931,1,0,"9-DISTRITO FEDERAL-13-1878-C1","DISTRITO FEDERAL",9,13,1878,1,"C",0
"2163",0.333333333,0.206703911,0.167597765,0.150837989,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.333333333,0.111111111,0.444444444,0.38,0.782051282,0.620689655,0.724137931,1,0.345454545,0.782051282,0.5625,0.724137931,1,0,"9-DISTRITO FEDERAL-13-1879-B","DISTRITO FEDERAL",9,13,1879,1,"B",0
"2166",0.555555556,0.21875,0.169642857,0.160714286,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.111111111,0.333333333,0.444444444,0.5,0.756410256,0.844827586,0.586206897,1,0.454545455,0.756410256,0.765625,0.586206897,1,0,"9-DISTRITO FEDERAL-13-1880-C1","DISTRITO FEDERAL",9,13,1880,1,"C",0
"2167",0,0.216049383,0.24691358,0.228395062,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.444444444,0.44,0.782051282,0.74137931,0.672413793,1,0.4,0.782051282,0.671875,0.672413793,1,1,"9-DISTRITO FEDERAL-13-1881-B","DISTRITO FEDERAL",9,13,1881,1,"B",0
"2168",0.222222222,0.216049383,0.24691358,0.228395062,0.857142857,0,0,1,0,1,0.444444444,0,0,0.222222222,0,0.777777778,0.36,0.871794872,0.827586207,0.862068966,1,0.327272727,0.871794872,0.75,0.862068966,1,0,"9-DISTRITO FEDERAL-13-1881-C1","DISTRITO FEDERAL",9,13,1881,1,"C",0
"2169",0.444444444,0.214285714,0.232142857,0.223214286,0.857142857,0,0,1,0,1,0.666666667,0,0,0.111111111,0.777777778,0.111111111,0.4,0.769230769,0.724137931,0.689655172,1,0.363636364,0.769230769,0.65625,0.689655172,1,0,"9-DISTRITO FEDERAL-13-1903-B","DISTRITO FEDERAL",9,13,1903,1,"B",0
"2172",0.555555556,0.272189349,0.355029586,0.147928994,0.857142857,0,0,1,0,1,0.555555556,0,0.333333333,0.333333333,0.111111111,0.222222222,0.38,0.884615385,0.724137931,0.862068966,1,0.345454545,0.884615385,0.65625,0.862068966,1,1,"9-DISTRITO FEDERAL-13-1945-C1","DISTRITO FEDERAL",9,13,1945,1,"C",0
"2176",0.111111111,0.382352941,0.388235294,0.129411765,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.36,0.846153846,0.74137931,0.827586207,1,0.327272727,0.846153846,0.671875,0.827586207,1,1,"9-DISTRITO FEDERAL-13-1947-C1","DISTRITO FEDERAL",9,13,1947,1,"C",0
"2177",0.555555556,0.326666667,0.406666667,0.16,0.714285714,0,0,1,0,1,0.777777778,0,0,0.222222222,0.222222222,0.555555556,0.4,0.782051282,0.655172414,0.706896552,1,0.363636364,0.782051282,0.59375,0.706896552,1,0,"9-DISTRITO FEDERAL-13-1948-B","DISTRITO FEDERAL",9,13,1948,1,"B",0
"2179",0.333333333,0.294117647,0.455882353,0.205882353,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.333333333,0.555555556,0.4,0.884615385,0.655172414,0.844827586,1,0.363636364,0.884615385,0.59375,0.844827586,1,0,"9-DISTRITO FEDERAL-13-1949-B","DISTRITO FEDERAL",9,13,1949,1,"B",0
"2181",0.222222222,0.454545455,0.310606061,0.174242424,0.714285714,0,1,0,0,1,0.444444444,0,0.111111111,0,0.222222222,0.555555556,0.4,0.782051282,0.74137931,0.706896552,1,0.363636364,0.782051282,0.671875,0.706896552,1,1,"9-DISTRITO FEDERAL-13-1950-C1","DISTRITO FEDERAL",9,13,1950,1,"C",0
"2184",0.222222222,0.360655738,0.508196721,0.196721311,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.222222222,0.444444444,0.38,0.679487179,0.534482759,0.586206897,1,0.345454545,0.679487179,0.484375,0.586206897,1,0,"9-DISTRITO FEDERAL-13-1954-B","DISTRITO FEDERAL",9,13,1954,1,"B",0
"2185",0.222222222,0.378378378,0.342342342,0.117117117,0.714285714,0,1,0,0,1,0.444444444,0,0,0,0.444444444,0.555555556,0.42,0.820512821,0.74137931,0.74137931,1,0.381818182,0.820512821,0.671875,0.74137931,1,0,"9-DISTRITO FEDERAL-13-1955-B","DISTRITO FEDERAL",9,13,1955,1,"B",0
"2189",0.444444444,0.455284553,0.414634146,0.130081301,0.714285714,0,1,0,0,1,0.555555556,0,0,0,0.333333333,0.555555556,0.44,0.833333333,0.75862069,0.74137931,1,0.4,0.833333333,0.6875,0.74137931,1,0,"9-DISTRITO FEDERAL-13-1958-B","DISTRITO FEDERAL",9,13,1958,1,"B",0
"2190",0.555555556,0.325396825,0.325396825,0.198412698,0.714285714,0,0,1,0,1,0.444444444,0,0,0.111111111,0.333333333,0.444444444,0.4,0.782051282,0.724137931,0.706896552,1,0.363636364,0.782051282,0.65625,0.706896552,1,1,"9-DISTRITO FEDERAL-13-1959-B","DISTRITO FEDERAL",9,13,1959,1,"B",0
"2191",0.222222222,0.325396825,0.325396825,0.198412698,0.714285714,0,1,0,0,1,0.333333333,0,0,0.111111111,0.444444444,0.444444444,0.36,0.782051282,0.637931034,0.74137931,1,0.327272727,0.782051282,0.578125,0.74137931,1,0,"9-DISTRITO FEDERAL-13-1959-C1","DISTRITO FEDERAL",9,13,1959,1,"C",0
"2193",0.777777778,0.101769912,0.504424779,0.185840708,0.714285714,0,0,1,0,1,0.333333333,0,0.111111111,0.444444444,0.222222222,0,0.38,0.858974359,0.689655172,0.827586207,1,0.345454545,0.858974359,0.625,0.827586207,1,0,"9-DISTRITO FEDERAL-13-1960-C1","DISTRITO FEDERAL",9,13,1960,1,"C",0
"2194",0.222222222,0.101769912,0.504424779,0.185840708,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.444444444,0.111111111,0.72,0.730769231,0.793103448,0.362068966,1,0.654545455,0.730769231,0.71875,0.362068966,1,0,"9-DISTRITO FEDERAL-13-1960-C2","DISTRITO FEDERAL",9,13,1960,2,"C",0
"2195",0.444444444,0.144067797,0.372881356,0.254237288,0.714285714,0,0,1,0,1,0.444444444,0,0,0.444444444,0.111111111,0.444444444,0.42,0.782051282,0.724137931,0.689655172,1,0.381818182,0.782051282,0.65625,0.689655172,1,1,"9-DISTRITO FEDERAL-13-1961-B","DISTRITO FEDERAL",9,13,1961,1,"B",0
"2196",0.666666667,0.144067797,0.372881356,0.254237288,0.714285714,0,0,1,0,1,0.666666667,0,0.111111111,0.444444444,0.222222222,0.222222222,0.4,0.833333333,0.724137931,0.775862069,1,0.363636364,0.833333333,0.65625,0.775862069,1,0,"9-DISTRITO FEDERAL-13-1961-C1","DISTRITO FEDERAL",9,13,1961,1,"C",0
"2197",0.222222222,0.341040462,0.421965318,0.190751445,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0,0.333333333,0.333333333,0.38,0.679487179,0.637931034,0.586206897,1,0.345454545,0.679487179,0.578125,0.586206897,1,0,"9-DISTRITO FEDERAL-13-1962-B","DISTRITO FEDERAL",9,13,1962,1,"B",0
"2200",0.555555556,0.402515723,0.34591195,0.150943396,0.714285714,0,1,0,0,1,0.333333333,0,0,0.111111111,0.444444444,0.333333333,0.4,0.615384615,0.482758621,0.482758621,1,0.363636364,0.615384615,0.4375,0.482758621,1,1,"9-DISTRITO FEDERAL-13-1964-B","DISTRITO FEDERAL",9,13,1964,1,"B",0
"2202",0.222222222,0.316455696,0.518987342,0.164556962,0.857142857,0,1,0,0,1,0.333333333,0,0.111111111,0,0.333333333,0.555555556,0.38,0.833333333,0.620689655,0.793103448,1,0.345454545,0.833333333,0.5625,0.793103448,1,0,"9-DISTRITO FEDERAL-13-1965-B","DISTRITO FEDERAL",9,13,1965,1,"B",0
"2203",0.111111111,0.173333333,0.28,0.266666667,0.714285714,0,1,0,0,1,0.333333333,0,0.222222222,0,0.333333333,0.333333333,0.38,0.846153846,0.620689655,0.810344828,1,0.345454545,0.846153846,0.5625,0.810344828,1,0,"9-DISTRITO FEDERAL-13-1966-B","DISTRITO FEDERAL",9,13,1966,1,"B",0
"2208",0.333333333,0.282828283,0.449494949,0.191919192,0.857142857,0,1,0,0,1,0.444444444,0,0,0.222222222,0.555555556,0.222222222,0.38,0.730769231,0.637931034,0.655172414,1,0.345454545,0.730769231,0.578125,0.655172414,1,1,"9-DISTRITO FEDERAL-13-1969-B","DISTRITO FEDERAL",9,13,1969,1,"B",0
"2212",0.333333333,0.149253731,0.305970149,0.201492537,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.555555556,0,0.54,0.897435897,0.844827586,0.74137931,1,0.490909091,0.897435897,0.765625,0.74137931,1,1,"9-DISTRITO FEDERAL-13-1970-C1","DISTRITO FEDERAL",9,13,1970,1,"C",0
"2215",1,0.010752688,0.403225806,0.193548387,1,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.222222222,0.444444444,0.42,0.820512821,0.672413793,0.74137931,1,0.381818182,0.820512821,0.609375,0.74137931,1,0,"9-DISTRITO FEDERAL-14-3792-C1","DISTRITO FEDERAL",9,14,3792,1,"C",0
"2219",0.555555556,0.111111111,0.386243386,0.19047619,0.714285714,0,1,0,0,1,0.555555556,0,0,0.111111111,0.444444444,0.444444444,0.36,0.692307692,0.551724138,0.620689655,1,0.327272727,0.692307692,0.5,0.620689655,1,0,"9-DISTRITO FEDERAL-14-3795-B","DISTRITO FEDERAL",9,14,3795,1,"B",0
"2221",0.444444444,0.062176166,0.538860104,0.284974093,0.714285714,0,1,0,0,1,0.777777778,0,0,0.111111111,0.666666667,0.111111111,0.36,0.756410256,0.603448276,0.706896552,1,0.327272727,0.756410256,0.546875,0.706896552,1,0,"9-DISTRITO FEDERAL-14-3796-B","DISTRITO FEDERAL",9,14,3796,1,"B",0
"2224",0.111111111,0.081967213,0.404371585,0.213114754,0.714285714,0,1,0,0,1,0.444444444,0,0.111111111,0.111111111,0.444444444,0.333333333,0.42,0.833333333,0.75862069,0.75862069,1,0.381818182,0.833333333,0.6875,0.75862069,1,0,"9-DISTRITO FEDERAL-14-3797-B","DISTRITO FEDERAL",9,14,3797,1,"B",0
"2225",0.888888889,0.081967213,0.404371585,0.213114754,0.714285714,0,1,0,0,1,0.444444444,0,0,0.111111111,0.666666667,0.222222222,0.36,0.794871795,0.689655172,0.75862069,1,0.327272727,0.794871795,0.625,0.75862069,1,0,"9-DISTRITO FEDERAL-14-3797-C1","DISTRITO FEDERAL",9,14,3797,1,"C",0
"2230",0.777777778,0.300283286,0.266288952,0.226628895,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.222222222,0.444444444,0.222222222,0.38,0.628205128,0.517241379,0.517241379,1,0.345454545,0.628205128,0.46875,0.517241379,1,0,"9-DISTRITO FEDERAL-14-3799-C2","DISTRITO FEDERAL",9,14,3799,2,"C",0
"2231",0.666666667,0.117647059,0.285067873,0.244343891,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0,0.666666667,0.222222222,0.36,0.692307692,0.534482759,0.620689655,1,0.327272727,0.692307692,0.484375,0.620689655,1,1,"9-DISTRITO FEDERAL-14-3800-C1","DISTRITO FEDERAL",9,14,3800,1,"C",0
"2232",0.333333333,0.117647059,0.285067873,0.244343891,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.36,0.743589744,0.568965517,0.689655172,1,0.327272727,0.743589744,0.515625,0.689655172,1,0,"9-DISTRITO FEDERAL-14-3800-C2","DISTRITO FEDERAL",9,14,3800,2,"C",0
"2233",1.111111111,0.086956522,0.5,0.195652174,0.714285714,0,0,1,0,1,0.555555556,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.36,0.871794872,0.74137931,0.862068966,1,0.327272727,0.871794872,0.671875,0.862068966,1,0,"9-DISTRITO FEDERAL-14-3801-B","DISTRITO FEDERAL",9,14,3801,1,"B",0
"2236",1.111111111,0.187817259,0.401015228,0.274111675,0.714285714,0,0,1,0,1,0.555555556,0,0,0.111111111,0.555555556,0.333333333,0.4,0.807692308,0.603448276,0.74137931,1,0.363636364,0.807692308,0.546875,0.74137931,1,0,"9-DISTRITO FEDERAL-14-3802-C1","DISTRITO FEDERAL",9,14,3802,1,"C",0
"2237",0.777777778,0.187817259,0.401015228,0.274111675,0.714285714,0,0,1,0,1,0.333333333,0.111111111,0,0.222222222,0.333333333,0.333333333,0.42,0.769230769,0.620689655,0.672413793,1,0.381818182,0.769230769,0.5625,0.672413793,1,0,"9-DISTRITO FEDERAL-14-3802-C2","DISTRITO FEDERAL",9,14,3802,2,"C",0
"2238",0.555555556,0.192513369,0.363636364,0.192513369,0.857142857,0,1,0,0,1,0.333333333,0,0.222222222,0.111111111,0.333333333,0.333333333,0.6,0.782051282,0.75862069,0.534482759,1,0.545454545,0.782051282,0.6875,0.534482759,1,1,"9-DISTRITO FEDERAL-14-3803-B","DISTRITO FEDERAL",9,14,3803,1,"B",0
"2239",0.666666667,0.192513369,0.363636364,0.192513369,0.857142857,0,1,0,0,1,0.444444444,0,0.222222222,0.111111111,0.333333333,0.333333333,0.38,0.833333333,0.706896552,0.793103448,1,0.345454545,0.833333333,0.640625,0.793103448,1,0,"9-DISTRITO FEDERAL-14-3803-C1","DISTRITO FEDERAL",9,14,3803,1,"C",0
"2241",0.222222222,0.187134503,0.339181287,0.216374269,0.857142857,1,0,0,0,1,0.666666667,0,0.111111111,0.111111111,0.333333333,0.444444444,0.36,0.858974359,0.706896552,0.844827586,1,0.327272727,0.858974359,0.640625,0.844827586,1,0,"9-DISTRITO FEDERAL-14-3805-B","DISTRITO FEDERAL",9,14,3805,1,"B",0
